Rk,Player,Tm,FantPos,Age,Games_G,Games_GS,Passing_Cmp,Passing_Att,Passing_Yds,Passing_TD,Passing_Int,Rushing_Att,Rushing_Yds,Rushing_Y/A,Rushing_TD,Receiving_Tgt,Receiving_Rec,Receiving_Yds,Receiving_Y/R,Receiving_TD,Fumbles_Fmb,Fumbles_FL,Scoring_TD,Scoring_2PM,Scoring_2PP,Fantasy_FantPt,Fantasy_PPR,Fantasy_DKPt,Fantasy_FDPt,Fantasy_VBD,Fantasy_PosRank,Fantasy_OvRank,Year,Fantasy_Pts
246,Brandon Powell,MIN,WR,28,17,2.0,0.0,0.0,0.0,0.0,0.0,5.0,17.0,3.4,0.0,44.0,29.0,324.0,11.17,1.0,1.0,1.0,1,0.0,0.0,38.0,67.1,71.1,52.6,,96,,2023,67.1000005081296
247,Pierre Strong,CLE,RB,25,17,1.0,0.0,0.0,0.0,0.0,0.0,63.0,291.0,4.62,1.0,8.0,5.0,47.0,9.4,0.0,1.0,1.0,1,0.0,0.0,38.0,42.8,46.8,40.3,,66,,2023,42.80000050365925
248,Adam Trautman,DEN,TE,26,17,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,35.0,22.0,204.0,9.27,3.0,0.0,0.0,3,0.0,0.0,38.0,60.4,63.4,49.4,,36,,2023,60.40000030398369
249,Jalin Hyatt,NYG,WR,22,17,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,40.0,23.0,373.0,16.22,0.0,1.0,0.0,0,0.0,0.0,37.0,60.3,63.3,48.8,,100,,2023,60.30000055581331
250,Allen Lazard,NYJ,WR,28,14,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,49.0,23.0,311.0,13.52,1.0,0.0,0.0,1,0.0,0.0,37.0,60.1,63.1,48.6,,101,,2023,60.10000046342611
251,Colby Parkinson,SEA,TE,24,17,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,34.0,25.0,247.0,9.88,2.0,0.0,0.0,2,0.0,0.0,37.0,61.7,64.7,49.2,,38,,2023,61.70000036805868
252,Durham Smythe,MIA,TE,28,16,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,43.0,35.0,366.0,10.46,0.0,0.0,0.0,0,0.0,0.0,37.0,71.6,74.6,54.1,,39,,2023,71.6000005453825
253,Jalen Tolbert,DAL,WR,24,17,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,36.0,22.0,268.0,12.18,2.0,1.0,1.0,2,0.0,0.0,37.0,58.8,62.8,47.8,,102,,2023,58.80000039935112
254,Tommy Tremble,CAR,TE,23,16,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,32.0,23.0,194.0,8.43,3.0,0.0,0.0,3,0.0,0.0,37.0,60.4,63.4,48.9,,37,,2023,60.40000028908253
255,Cam Akers,2TM,RB,24,7,1.0,0.0,0.0,0.0,0.0,0.0,60.0,167.0,2.78,2.0,12.0,11.0,70.0,6.36,0.0,0.0,0.0,2,0.0,0.0,36.0,46.7,49.7,41.2,,68,,2023,46.70000035315752
256,Mo Alie-Cox,IND,TE,30,17,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,22.0,13.0,161.0,12.38,3.0,0.0,0.0,3,1.0,0.0,36.0,49.1,52.1,42.6,,41,,2023,49.100000239908695
257,Calvin Austin III,PIT,WR,24,17,1.0,0.0,0.0,0.0,0.0,0.0,11.0,57.0,5.18,1.0,30.0,17.0,180.0,10.59,1.0,2.0,0.0,2,0.0,0.0,36.0,52.7,55.7,44.2,,103,,2023,52.70000035315752
258,Mike Gesicki,NWE,TE,28,17,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,45.0,29.0,244.0,8.41,2.0,0.0,0.0,2,0.0,0.0,36.0,65.4,68.4,50.9,,40,,2023,65.40000036358833
259,Andrei Iosivas,CIN,WR,24,16,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,25.0,15.0,116.0,7.73,4.0,0.0,0.0,4,0.0,0.0,36.0,50.6,53.6,43.1,,104,,2023,50.60000017285347
260,Chris Rodriguez,WAS,RB,23,13,0.0,0.0,0.0,0.0,0.0,0.0,51.0,247.0,4.84,2.0,2.0,2.0,12.0,6.0,0.0,1.0,1.0,2,0.0,0.0,36.0,37.9,41.9,36.9,,67,,2023,37.900000385940075
261,Marquez Valdes-Scantling,KAN,WR,29,16,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,42.0,21.0,315.0,15.0,1.0,1.0,1.0,1,0.0,0.0,36.0,56.5,60.5,46.0,,105,,2023,56.50000046938658
262,David Bell,CLE,WR,23,15,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,23.0,14.0,167.0,11.93,3.0,0.0,0.0,3,0.0,0.0,35.0,48.7,51.7,41.7,,106,,2023,48.70000024884939
263,Michael Carter,2TM,RB,24,15,0.0,0.0,0.0,0.0,0.0,0.0,30.0,187.0,6.23,0.0,31.0,24.0,101.0,4.21,1.0,0.0,0.0,1,0.0,0.0,35.0,58.8,64.8,46.8,,69,,2023,58.80000042915344
264,Darrell Henderson,LAR,RB,26,4,4.0,0.0,0.0,0.0,0.0,0.0,46.0,112.0,2.43,2.0,14.0,10.0,103.0,10.3,0.0,0.0,0.0,2,0.0,0.0,34.0,43.5,49.5,38.5,,70,,2023,43.500000320374966
265,Lil'Jordan Humphrey,DEN,WR,25,17,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,19.0,13.0,162.0,12.46,3.0,0.0,0.0,3,0.0,0.0,34.0,47.2,50.2,40.7,,107,,2023,47.20000024139881
266,Brevin Jordan,HOU,TE,23,14,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,21.0,17.0,219.0,12.88,2.0,0.0,0.0,2,0.0,0.0,34.0,50.9,53.9,42.4,,42,,2023,50.90000032633543
267,Jauan Jennings,SFO,WR,26,13,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,33.0,19.0,265.0,13.95,1.0,0.0,0.0,1,0.0,0.0,33.0,51.5,54.5,42.0,,109,,2023,51.50000039488077
268,Dawson Knox,BUF,TE,27,12,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,36.0,22.0,186.0,8.45,2.0,0.0,0.0,2,1.0,0.0,33.0,54.6,57.6,43.6,,43,,2023,54.6000002771616
269,Kendre Miller,NOR,RB,21,8,0.0,0.0,0.0,0.0,0.0,0.0,41.0,156.0,3.8,1.0,11.0,10.0,117.0,11.7,0.0,0.0,0.0,1,0.0,0.0,33.0,43.3,49.3,38.3,,71,,2023,43.3000004068017
270,Skyy Moore,KAN,WR,23,14,8.0,0.0,0.0,0.0,0.0,0.0,3.0,23.0,7.67,0.0,38.0,21.0,244.0,11.62,1.0,0.0,0.0,1,0.0,0.0,33.0,53.7,56.7,43.2,,108,,2023,53.700000397861004
271,JuJu Smith-Schuster,NWE,WR,27,11,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,47.0,29.0,260.0,8.97,1.0,0.0,0.0,1,0.0,0.0,32.0,61.0,64.0,46.5,,110,,2023,61.00000038743019
272,Braxton Berrios,MIA,WR,28,16,1.0,0.0,0.0,0.0,0.0,0.0,1.0,11.0,11.0,0.0,33.0,27.0,238.0,8.81,1.0,1.0,0.0,1,0.0,0.0,31.0,57.9,60.9,44.4,,112,,2023,57.900000371038914
273,Josh Oliver,MIN,TE,26,17,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,28.0,22.0,213.0,9.68,2.0,1.0,1.0,2,0.0,0.0,31.0,53.3,57.3,42.3,,44,,2023,53.30000031739473
274,Mike Williams,LAC,WR,29,3,3.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,3.0,0.0,26.0,19.0,249.0,13.11,1.0,0.0,0.0,1,0.0,0.0,31.0,50.2,53.2,40.7,,111,,2023,50.20000037550926
275,Matt Breida,NYG,RB,28,17,4.0,0.0,0.0,0.0,0.0,0.0,55.0,151.0,2.75,1.0,21.0,17.0,88.0,5.18,0.0,1.0,0.0,1,0.0,0.0,30.0,46.9,49.9,38.4,,72,,2023,46.90000035613775
276,Bo Melton,GNB,WR,24,5,1.0,0.0,0.0,0.0,0.0,0.0,3.0,21.0,7.0,0.0,24.0,16.0,218.0,13.63,1.0,0.0,0.0,1,0.0,0.0,30.0,45.9,48.9,37.9,,113,,2023,45.90000035613775
277,Alex Erickson,LAC,WR,31,8,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,29.0,16.0,232.0,14.5,1.0,0.0,0.0,1,0.0,0.0,29.0,45.2,48.2,37.2,,114,,2023,45.20000034570694
278,Drew Lock,SEA,QB,27,4,2.0,48.0,76.0,543.0,3.0,3.0,5.0,14.0,2.8,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0,0.0,0.0,29.0,29.1,35.1,32.1,,48,,2023,43.55000042542815
279,Andrew Beck,HOU,FB,27,15,12.0,0.0,0.0,0.0,0.0,0.0,5.0,3.0,0.6,1.0,13.0,11.0,55.0,5.0,2.0,1.0,1.0,4,0.0,0.0,28.0,38.8,39.8,33.3,,74,,2023,32.800000086426735
280,Jimmy Graham,NOR,TE,37,13,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,7.0,6.0,39.0,6.5,4.0,0.0,0.0,4,0.0,0.0,28.0,33.9,33.9,30.9,,46,,2023,33.90000005811453
281,Scott Miller,ATL,WR,26,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,16.0,11.0,161.0,14.64,2.0,0.0,0.0,2,0.0,0.0,28.0,39.1,42.1,33.6,,116,,2023,39.100000239908695
282,Cordarrelle Patterson,ATL,RB,32,14,0.0,0.0,0.0,0.0,0.0,0.0,50.0,181.0,3.62,0.0,12.0,9.0,38.0,4.22,1.0,1.0,0.0,1,0.0,0.0,28.0,36.9,39.9,32.4,,73,,2023,36.90000032633543
283,Allen Robinson,PIT,WR,30,17,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,49.0,34.0,280.0,8.24,0.0,0.0,0.0,0,0.0,0.0,28.0,62.0,65.0,45.0,,117,,2023,62.00000041723251
284,Drew Sample,CIN,TE,27,17,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,27.0,22.0,163.0,7.41,2.0,0.0,0.0,2,0.0,0.0,28.0,50.3,53.3,39.3,,45,,2023,50.30000024288893
285,Olamide Zaccheaus,PHI,WR,26,17,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,20.0,10.0,164.0,16.4,2.0,0.0,0.0,2,0.0,0.0,28.0,38.4,41.4,33.4,,115,,2023,38.400000244379044
286,Salvon Ahmed,MIA,RB,25,8,0.0,0.0,0.0,0.0,0.0,0.0,22.0,61.0,2.77,1.0,23.0,16.0,88.0,5.5,1.0,0.0,0.0,2,0.0,0.0,27.0,42.9,42.9,34.9,,76,,2023,42.9000002220273
287,Andrew Ogletree,IND,TE,25,12,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,21.0,9.0,147.0,16.33,2.0,0.0,0.0,2,0.0,0.0,27.0,35.7,38.7,31.2,,47,,2023,35.70000021904707
288,Trevor Siemian,NYJ,QB,32,5,3.0,86.0,153.0,724.0,2.0,4.0,11.0,40.0,3.64,0.0,0.0,0.0,0.0,,0.0,5.0,3.0,0,0.0,0.0,27.0,27.0,37.0,31.0,,49,,2023,42.20000059902668
289,Jarrett Stidham,DEN,QB,27,3,2.0,40.0,66.0,496.0,2.0,1.0,9.0,8.0,0.89,0.0,0.0,0.0,0.0,,0.0,1.0,0.0,0,0.0,0.0,27.0,26.6,30.6,27.6,,50,,2023,36.60000038146973
290,Jeff Wilson,MIA,RB,28,10,0.0,0.0,0.0,0.0,0.0,0.0,41.0,188.0,4.59,0.0,17.0,14.0,85.0,6.07,0.0,0.0,0.0,0,0.0,0.0,27.0,41.3,44.3,34.3,,75,,2023,41.3000004068017
291,Jamal Agnew,JAX,WR,28,11,1.0,0.0,0.0,0.0,0.0,0.0,4.0,-2.0,-0.5,0.0,21.0,14.0,225.0,16.07,1.0,1.0,1.0,1,0.0,0.0,26.0,40.3,44.3,33.3,,118,,2023,40.300000332295895
292,Daniel Bellinger,NYG,TE,23,17,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,28.0,25.0,255.0,10.2,0.0,0.0,0.0,0,0.0,0.0,26.0,50.5,53.5,38.0,,48,,2023,50.50000037997961
293,Chase Edmonds,TAM,RB,27,13,0.0,0.0,0.0,0.0,0.0,0.0,49.0,176.0,3.59,0.0,17.0,14.0,81.0,5.79,0.0,0.0,0.0,0,0.0,0.0,26.0,39.7,42.7,32.7,,77,,2023,39.70000038295984
294,Tyler Huntley,BAL,QB,25,5,1.0,21.0,37.0,203.0,3.0,0.0,15.0,55.0,3.67,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0,0.0,0.0,26.0,25.6,25.6,25.6,,52,,2023,33.65000023320317
295,Kadarius Toney,KAN,WR,24,13,2.0,0.0,1.0,0.0,0.0,0.0,11.0,31.0,2.82,0.0,38.0,27.0,169.0,6.26,1.0,1.0,0.0,1,0.0,0.0,26.0,53.0,56.0,39.5,,119,,2023,53.000000298023224
296,Carson Wentz,LAR,QB,31,2,1.0,17.0,24.0,163.0,2.0,1.0,17.0,56.0,3.29,1.0,0.0,0.0,0.0,,0.0,0.0,0.0,1,0.0,1.0,26.0,26.1,27.1,27.1,,51,,2023,32.750000204890966
297,Ronnie Bell,SFO,WR,23,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,13.0,6.0,68.0,11.33,3.0,1.0,0.0,3,0.0,0.0,25.0,30.8,30.8,27.8,,123,,2023,30.800000101327896
298,Pharaoh Brown,NWE,TE,29,17,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,15.0,13.0,208.0,16.0,1.0,1.0,1.0,1,0.0,0.0,25.0,37.8,41.8,31.3,,51,,2023,37.80000030994415
299,Harrison Bryant,CLE,TE,25,17,9.0,0.0,0.0,0.0,0.0,0.0,5.0,8.0,1.6,0.0,20.0,13.0,81.0,6.23,3.0,1.0,1.0,3,0.0,0.0,25.0,37.9,38.9,31.4,,50,,2023,37.900000132620335
300,Dalvin Cook,2TM,RB,28,15,1.0,0.0,0.0,0.0,0.0,0.0,67.0,214.0,3.19,0.0,20.0,15.0,78.0,5.2,0.0,2.0,2.0,0,0.0,0.0,25.0,40.2,45.2,32.7,,79,,2023,40.20000043511391
301,Zach Ertz,ARI,TE,33,7,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,43.0,27.0,187.0,6.93,1.0,0.0,0.0,1,0.0,0.0,25.0,51.7,54.7,38.2,,52,,2023,51.700000278651714
302,Deonte Harty,BUF,WR,26,16,1.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,21.0,15.0,150.0,10.0,1.0,2.0,1.0,2,0.0,0.0,25.0,40.0,44.0,32.5,,122,,2023,34.00000022351742
303,Mack Hollins,ATL,WR,30,13,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,30.0,18.0,251.0,13.94,0.0,0.0,0.0,0,0.0,0.0,25.0,43.1,46.1,34.1,,121,,2023,43.100000374019146
304,D'Ernest Johnson,JAX,RB,27,17,0.0,0.0,0.0,0.0,0.0,0.0,41.0,108.0,2.63,0.0,12.0,10.0,140.0,14.0,0.0,0.0,0.0,0,0.0,0.0,25.0,34.8,40.8,29.8,,81,,2023,34.8000003695488
305,Ty Johnson,BUF,RB,26,10,0.0,0.0,0.0,0.0,0.0,0.0,30.0,132.0,4.4,0.0,7.0,7.0,62.0,8.86,1.0,1.0,0.0,1,0.0,0.0,25.0,32.4,35.4,28.9,,78,,2023,32.40000028908253
306,Julio Jones,PHI,WR,34,11,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,19.0,11.0,74.0,6.73,3.0,0.0,0.0,3,0.0,0.0,25.0,36.4,36.4,30.9,,120,,2023,36.40000011026859
307,Tony Jones,2TM,RB,26,7,1.0,0.0,0.0,0.0,0.0,0.0,26.0,95.0,3.65,2.0,10.0,7.0,37.0,5.29,0.0,0.0,0.0,2,0.0,0.0,25.0,32.2,32.2,28.7,,80,,2023,32.20000019669533
308,Kyle Juszczyk,SFO,FB,32,17,16.0,0.0,0.0,0.0,0.0,0.0,5.0,6.0,1.2,0.0,17.0,14.0,119.0,8.5,2.0,0.0,0.0,2,0.0,0.0,25.0,38.5,41.5,31.5,,83,,2023,38.500000186264515
309,Foster Moreau,NOR,TE,26,15,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,25.0,21.0,193.0,9.19,1.0,0.0,0.0,1,0.0,0.0,25.0,46.3,49.3,35.8,,49,,2023,46.30000028759241
310,Craig Reynolds,DET,RB,27,17,0.0,0.0,0.0,0.0,0.0,0.0,41.0,179.0,4.37,1.0,5.0,5.0,47.0,9.4,0.0,2.0,2.0,1,0.0,0.0,25.0,29.6,34.6,27.1,,82,,2023,29.600000336766243
311,Ihmir Smith-Marsette,CAR,WR,24,17,0.0,0.0,0.0,0.0,0.0,0.0,8.0,74.0,9.25,1.0,10.0,8.0,51.0,6.38,0.0,2.0,0.0,2,0.0,0.0,25.0,32.5,32.5,28.5,,124,,2023,26.500000186264515
312,Treylon Burks,TEN,WR,23,11,9.0,0.0,0.0,0.0,0.0,0.0,5.0,18.0,3.6,0.0,30.0,16.0,221.0,13.81,0.0,0.0,0.0,0,0.0,0.0,24.0,39.9,42.9,31.9,,125,,2023,39.90000035613775
313,Andy Dalton,CAR,QB,36,3,1.0,34.0,58.0,361.0,2.0,0.0,3.0,12.0,4.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0,0.0,0.0,24.0,23.6,26.6,23.6,,53,,2023,31.250000286847353
314,Hayden Hurst,CAR,TE,30,9,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,32.0,18.0,184.0,10.22,1.0,0.0,0.0,1,0.0,0.0,24.0,42.4,45.4,33.4,,53,,2023,42.400000274181366
315,Hunter Renfrow,LVR,WR,28,17,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,37.0,25.0,255.0,10.2,0.0,1.0,1.0,0,0.0,0.0,24.0,48.5,52.5,36.0,,126,,2023,48.50000037997961
316,Jacoby Brissett,WAS,QB,31,3,0.0,18.0,23.0,224.0,3.0,0.0,3.0,19.0,6.33,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0,0.0,0.0,23.0,22.9,22.9,22.9,,55,,2023,31.10000019520521
317,Dyami Brown,WAS,WR,24,17,1.0,1.0,1.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,23.0,12.0,168.0,14.0,1.0,0.0,0.0,1,0.0,0.0,23.0,35.0,38.0,29.0,,130,,2023,35.00000025331974
318,Sam Darnold,SFO,QB,26,10,1.0,28.0,46.0,297.0,2.0,1.0,21.0,15.0,0.71,1.0,0.0,0.0,0.0,,0.0,3.0,1.0,1,0.0,0.0,23.0,23.4,25.4,24.4,,54,,2023,31.350000243633986
319,Will Dissly,SEA,TE,27,16,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,22.0,17.0,172.0,10.12,1.0,0.0,0.0,1,0.0,0.0,23.0,40.2,43.2,31.7,,55,,2023,40.20000025629997
320,Darrynton Evans,2TM,RB,25,7,0.0,0.0,0.0,0.0,0.0,0.0,32.0,121.0,3.78,1.0,12.0,7.0,49.0,7.0,0.0,0.0,0.0,1,0.0,0.0,23.0,30.0,33.0,26.5,,84,,2023,30.00000025331974
321,KhaDarel Hodge,ATL,WR,28,17,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,23.0,14.0,232.0,16.57,0.0,1.0,0.0,0,0.0,0.0,23.0,37.2,40.2,30.2,,127,,2023,37.20000034570694
322,Austin Hooper,LVR,TE,29,17,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,31.0,25.0,234.0,9.36,0.0,0.0,0.0,0,0.0,0.0,23.0,48.4,51.4,35.9,,54,,2023,48.40000034868717
323,Johnny Mundt,MIN,TE,29,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,23.0,17.0,172.0,10.12,1.0,0.0,0.0,1,0.0,0.0,23.0,40.2,43.2,31.7,,56,,2023,40.20000025629997
324,Cedric Tillman,CLE,WR,23,14,3.0,0.0,0.0,0.0,0.0,0.0,1.0,8.0,8.0,0.0,44.0,21.0,224.0,10.67,0.0,0.0,0.0,0,0.0,0.0,23.0,44.2,47.2,33.7,,128,,2023,44.20000034570694
325,Parker Washington,JAX,WR,21,9,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,21.0,16.0,132.0,8.25,2.0,2.0,1.0,2,0.0,0.0,23.0,39.2,43.2,31.2,,129,,2023,39.20000019669533
326,Ameer Abdullah,LVR,RB,30,17,0.0,0.0,0.0,0.0,0.0,0.0,15.0,89.0,5.93,0.0,24.0,19.0,131.0,6.89,0.0,0.0,0.0,0,0.0,0.0,22.0,41.0,44.0,31.5,,85,,2023,41.000000327825546
327,Tank Bigsby,JAX,RB,22,17,0.0,0.0,0.0,0.0,0.0,0.0,50.0,132.0,2.64,2.0,4.0,1.0,6.0,6.0,0.0,2.0,2.0,2,0.0,0.0,22.0,22.8,27.8,22.3,,86,,2023,22.800000205636024
328,Elijah Higgins,ARI,TE,23,11,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,19.0,14.0,163.0,11.64,1.0,0.0,0.0,1,0.0,0.0,22.0,36.3,39.3,29.3,,57,,2023,36.30000024288893
329,Jalen Reagor,NWE,WR,24,11,1.0,0.0,0.0,0.0,0.0,0.0,1.0,17.0,17.0,0.0,23.0,7.0,138.0,19.71,0.0,0.0,0.0,1,0.0,0.0,22.0,28.5,31.5,25.0,,131,,2023,22.500000230968
330,Stone Smartt,LAC,TE,25,16,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,21.0,11.0,155.0,14.09,1.0,0.0,0.0,1,0.0,0.0,22.0,32.5,35.5,27.0,,58,,2023,32.500000230968
331,Dorian Thompson-Robinson,CLE,QB,24,8,3.0,60.0,112.0,440.0,1.0,4.0,14.0,65.0,4.64,0.0,0.0,0.0,0.0,,0.0,2.0,0.0,0,1.0,0.0,22.0,22.1,29.1,26.1,,56,,2023,32.500000424683094
332,C.J. Beathard,JAX,QB,30,7,1.0,40.0,53.0,349.0,1.0,0.0,8.0,35.0,4.38,0.0,0.0,0.0,0.0,,0.0,1.0,0.0,0,0.0,0.0,21.0,21.5,24.5,21.5,,57,,2023,26.950000312179327
333,Derius Davis,LAC,WR,23,17,2.0,0.0,0.0,0.0,0.0,0.0,14.0,101.0,7.21,0.0,17.0,15.0,66.0,4.4,0.0,3.0,1.0,1,0.0,0.0,21.0,35.7,39.7,28.2,,133,,2023,29.700000248849392
334,Van Jefferson,2TM,WR,27,17,9.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,4.0,0.0,43.0,20.0,209.0,10.45,0.0,0.0,0.0,0,0.0,0.0,21.0,41.3,44.3,31.3,,132,,2023,41.30000031739473
335,Will Mallory,IND,TE,24,12,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,26.0,18.0,207.0,11.5,0.0,1.0,0.0,0,0.0,0.0,21.0,38.7,41.7,29.7,,59,,2023,38.70000030845404
336,Jamison Crowder,WAS,WR,30,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,20.0,16.0,159.0,9.94,1.0,2.0,1.0,1,0.0,0.0,20.0,35.9,39.9,27.9,,135,,2023,35.90000023692846
337,P.J. Walker,CLE,QB,28,6,2.0,54.0,111.0,674.0,1.0,5.0,13.0,30.0,2.31,0.0,0.0,0.0,0.0,,0.0,4.0,2.0,0,0.0,0.0,20.0,20.0,30.0,25.0,,58,,2023,33.700000546872616
338,Quez Watkins,PHI,WR,25,9,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,21.0,15.0,142.0,9.47,1.0,0.0,0.0,1,0.0,0.0,20.0,35.2,38.2,27.7,,134,,2023,35.20000021159649
339,Robbie Chosen,MIA,WR,30,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,6.0,4.0,126.0,31.5,1.0,0.0,0.0,1,0.0,0.0,19.0,22.6,25.6,20.6,,137,,2023,22.60000018775463
340,Nick Chubb,CLE,RB,28,2,2.0,0.0,0.0,0.0,0.0,0.0,28.0,170.0,6.07,0.0,4.0,4.0,21.0,5.25,0.0,0.0,0.0,0,0.0,0.0,19.0,23.1,26.1,21.1,,87,,2023,23.10000028461218
341,Malik Heath,GNB,WR,23,13,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,24.0,15.0,125.0,8.33,1.0,0.0,0.0,1,0.0,0.0,19.0,33.5,36.5,26.0,,138,,2023,33.500000186264515
342,Luke Schoonmaker,DAL,TE,25,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,15.0,8.0,65.0,8.13,2.0,0.0,0.0,2,0.0,0.0,19.0,26.5,26.5,22.5,,60,,2023,26.500000096857548
343,Tyler Scott,CHI,WR,22,17,4.0,0.0,0.0,0.0,0.0,0.0,7.0,41.0,5.86,0.0,32.0,17.0,168.0,9.88,0.0,1.0,1.0,0,0.0,0.0,19.0,35.9,39.9,27.4,,136,,2023,35.90000031143427
344,Patrick Taylor,GNB,RB,25,11,0.0,0.0,0.0,0.0,0.0,0.0,32.0,141.0,4.41,0.0,17.0,11.0,49.0,4.45,0.0,0.0,0.0,0,0.0,0.0,19.0,30.0,33.0,24.5,,88,,2023,30.000000283122063
345,River Cracraft,MIA,WR,29,10,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,12.0,9.0,121.0,13.44,1.0,0.0,0.0,1,0.0,0.0,18.0,27.1,30.1,22.6,,139,,2023,27.10000018030405
346,Kevin Harris,NWE,RB,23,4,0.0,0.0,0.0,0.0,0.0,0.0,16.0,65.0,4.06,1.0,3.0,3.0,58.0,19.33,0.0,0.0,0.0,1,0.0,0.0,18.0,21.3,21.3,19.8,,89,,2023,21.300000183284283
347,Davis Mills,HOU,QB,25,6,0.0,18.0,39.0,173.0,2.0,0.0,2.0,9.0,4.5,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0,0.0,1.0,18.0,17.8,17.8,17.8,,59,,2023,23.55000014230609
348,Deven Thompkins,TAM,WR,24,17,1.0,0.0,0.0,0.0,0.0,0.0,8.0,56.0,7.0,0.0,25.0,17.0,83.0,4.88,1.0,3.0,1.0,1,0.0,0.0,18.0,34.9,35.9,26.4,,140,,2023,34.90000020712614
349,Melvin Gordon,BAL,RB,30,4,0.0,0.0,0.0,0.0,0.0,0.0,26.0,81.0,3.12,1.0,3.0,3.0,46.0,15.33,0.0,1.0,1.0,1,0.0,0.0,17.0,19.7,20.7,18.2,,92,,2023,19.700000189244747
350,Damien Harris,BUF,RB,26,6,0.0,0.0,0.0,0.0,0.0,0.0,23.0,94.0,4.09,1.0,2.0,2.0,16.0,8.0,0.0,0.0,0.0,1,0.0,0.0,17.0,19.0,19.0,18.0,,91,,2023,19.000000163912773
351,Connor Heyward,PIT,TE,24,17,7.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,34.0,23.0,167.0,7.26,0.0,0.0,0.0,0,0.0,0.0,17.0,39.7,42.7,28.2,,62,,2023,39.70000024884939
